2158,455346,22.301551777,114.190307276,3.0011
2158,455347,22.30155197,114.190307576,3.0188
2158,455348,22.301553413,114.190305363,2.9035
2158,455349,22.301556198,114.190299559,2.9983
2158,455350,22.301558233,114.190289672,2.9487
2158,455351,22.301560951,114.190276913,2.9423
2158,455352,22.30156595,114.190264783,2.8544
2158,455353,22.301574871,114.190254723,2.8563
2158,455354,22.30158673,114.190245934,2.9483
2158,455355,22.301600292,114.190237673,2.9836
2158,455356,22.301615817,114.190228823,3.0018
2158,455357,22.301637446,114.190217241,3.0644
2158,455358,22.30166588,114.190203215,3.1106
2158,455359,22.301700238,114.190187246,3.1369
2158,455360,22.301738885,114.190169222,3.1509
2158,455361,22.301781764,114.190149215,3.1553
2158,455362,22.301829156,114.190126683,3.1567
2158,455363,22.301879999,114.190101885,3.1617
2158,455364,22.301933062,114.190075586,3.1847
2158,455365,22.301985739,114.190049357,3.2007
2158,455366,22.302037171,114.190024047,3.1706
2158,455367,22.302087085,114.189999634,3.1609
2158,455368,22.302135597,114.189975346,3.1788
2158,455369,22.30218183,114.189949305,3.1207
2158,455370,22.302223118,114.189918362,3.0912
2158,455371,22.302256881,114.189881328,3.044
2158,455372,22.302280404,114.189839274,3.0391
2158,455373,22.302292551,114.189795224,3.0546
2158,455374,22.302294626,114.189751062,3.0506
2158,455375,22.302286966,114.189708225,3.0581
2158,455376,22.302270787,114.189668616,3.0709
2158,455377,22.302249832,114.189631537,3.0898
2158,455378,22.302227315,114.189594763,3.1225
2158,455379,22.302206261,114.189560182,3.0081
2158,455380,22.302184423,114.189526992,3.1686
2158,455381,22.302164362,114.189496234,3.2145
2158,455382,22.302146221,114.189468463,3.1902
2158,455383,22.302125815,114.189440465,3.3992
2158,455384,22.302108154,114.189418025,2.938
2158,455385,22.302086998,114.189387322,2.961
2158,455386,22.30206494,114.189351578,3.032
2158,455387,22.302039702,114.189303289,3.0724
2158,455388,22.302023807,114.189254318,3.0633
2158,455389,22.302016324,114.189202408,3.0874
2158,455390,22.30201951,114.189149491,3.2407
2158,455391,22.302033083,114.189095085,3.206
2158,455392,22.302056697,114.18904157,3.2511
2158,455393,22.302085874,114.188989373,3.3464
2158,455394,22.302115511,114.188939913,3.3869
2158,455395,22.302143936,114.188893917,3.4756
2158,455396,22.30216878,114.188853319,3.5339
2158,455397,22.302186874,114.18882005,3.605
2158,455398,22.30219796,114.188795671,3.627
2158,455399,22.302204681,114.188778033,3.6087
2158,455400,22.30220974,114.188762289,3.606
2158,455401,22.302217914,114.188751607,3.6038
2158,455402,22.302216245,114.188735856,3.5484
2158,455403,22.302204991,114.188717212,3.4722
2158,455404,22.302196574,114.18870905,3.4724
2158,455405,22.302192739,114.188706825,3.4795
2158,455406,22.302192771,114.188706939,3.4976
2158,455407,22.302192789,114.18870719,3.5089
2158,455408,22.302192835,114.188707311,3.5344
2158,455409,22.302192878,114.188707451,3.5365
2158,455410,22.302192927,114.188707506,3.5617
2158,455411,22.30219292,114.1887076,3.5673
2158,455412,22.302192936,114.18870763,3.5982
2158,455413,22.302192967,114.188707799,3.6203
2158,455414,22.302192911,114.188707816,3.6319
2158,455415,22.302192915,114.188707853,3.643
2158,455416,22.302192901,114.188707942,3.6575
2158,455417,22.302192925,114.188708001,3.6713
2158,455418,22.302192851,114.188708033,3.6695
2158,455419,22.30219287,114.188708074,3.6867
2158,455420,22.30219282,114.188708113,3.6861
2158,455421,22.302192788,114.188708152,3.6904
2158,455422,22.302192689,114.188708147,3.6829
2158,455423,22.302192664,114.18870812,3.6822
2158,455424,22.302192583,114.188708137,3.6704
2158,455425,22.302192504,114.188708145,3.6743
2158,455426,22.302192457,114.188708091,3.6595
2158,455427,22.302192409,114.188708135,3.6504
2158,455428,22.30219237,114.188708094,3.6541
2158,455429,22.302192275,114.188708064,3.6425
2158,455430,22.302192189,114.188707995,3.6283
2158,455431,22.302192099,114.188707964,3.6186
2158,455432,22.302192042,114.188707935,3.6149
2158,455433,22.302191955,114.188707879,3.6017
2158,455434,22.302191853,114.188707822,3.5907
2158,455435,22.302191824,114.188707748,3.5805
2158,455436,22.30219176,114.188707651,3.5823
2158,455437,22.302191614,114.18870759,3.55
2158,455438,22.302191601,114.188707488,3.5432
2158,455439,22.302191495,114.188707467,3.5246
2158,455440,22.30219138,114.188707351,3.4943
2158,455441,22.302191281,114.188707288,3.4743
2158,455442,22.302190286,114.188706728,3.4428
2158,455443,22.302180719,114.188702933,3.4324
2158,455444,22.302155921,114.188694933,3.4418
2158,455445,22.302117325,114.188679929,3.4366
2158,455446,22.302068546,114.188655132,3.4205
2158,455447,22.302010747,114.188621565,3.4107
2158,455448,22.301947903,114.188580584,3.4665
2158,455449,22.301887218,114.188534538,3.4683
2158,455450,22.301829783,114.188481651,3.3339
2158,455451,22.301776085,114.188424631,3.5816
2158,455452,22.301726238,114.188363309,3.5808
2158,455453,22.301681232,114.188299966,3.6138
2158,455454,22.301637936,114.188233213,3.6323
2158,455455,22.301591926,114.188163046,3.5567
2158,455456,22.301548006,114.188090996,3.46
2158,455457,22.301508,114.188019877,3.419
2158,455458,22.301473193,114.187952113,3.3029
2158,455459,22.301443269,114.187890022,3.2044
2158,455460,22.301418534,114.187836001,3.2961
2158,455461,22.301397755,114.187789337,2.9238
2158,455462,22.301383743,114.187756739,2.9404
2158,455463,22.301375825,114.187737206,2.9542
